0.0,0.0,0.0,4.827047049677022e-17,0.0
0.00012770022609409626,0.001010482581238035,0.002008915579963949,0.15362823287495508,0.04235581692799315
0.0005107356749853298,0.003298624069500911,0.004009243014807872,0.3004976387877746,0.06684541155920143
0.0011489106918200487,0.0054733248419226105,0.006000614356706115,0.4351266789499489,0.07817530657902429
0.002041899296222449,0.007688630047147536,0.007982588319484191,0.5539993025242399,0.08498252177429377
0.0031892453488058803,0.009994667372362742,0.009954651107308697,0.6560367742042287,0.09227422698626303
0.004590362784169022,0.012421200673960197,0.011916217557674302,0.7418408547393496,0.1007051013648228
0.006244535910258697,0.0149896789116522,0.013866632594662968,0.8131210751140003,0.11033956760908231
0.008150919773946164,0.017716538528176614,0.01580517298731771,0.8719280905366047,0.12109342952377729
0.010308540592629756,0.020614615892403716,0.017731049406860037,0.9203816088310428,0.13284359716751326
0.012716296251644,0.023693977087655235,0.019643408775385656,0.9603378520749083,0.1454613398522867
0.015372956867220677,0.026962496706824428,0.02154133689759807,0.9934321203131208,0.15882501927252626
0.018277165414714858,0.030426292164199516,0.02342386136609235,1.0209585371648202,0.17282440835064306
0.02142743842177386,0.03409005869326553,0.02528995472968028,1.0440115754557522,0.1873623442753867
0.024822166726096717,0.03795733048281508,0.027138537913261842,1.063416774760253,0.20235441952523264
0.028459616297395463,0.04203068531682832,0.028968483876793006,1.0798766182221704,0.2177285608220109
0.03233792912313943,0.0463119056336578,0.03077862149998676,1.0939035995290864,0.23342372620838747
0.036455124157629804,0.050802105883944904,0.03256773967851048,1.105947947010927,0.2493891910528157
0.040809098333919436,0.05550183378667626,0.03433459161661428,1.1163271839697946,0.26558305380294567
0.04539762763806149,0.0604111513240967,0.036077899300344544,1.1253342969579427,0.2819716906426859
0.050218368245137646,0.06552969995812072,0.03779635813476691,1.1331677331516055,0.29852827591151465
0.055268857716485986,0.07085675350770924,0.039488641727946035,1.1400221415323266,0.31523254823557767
0.06054651625751706,0.0763912613294601,0.04115340680381116,1.1460233205772292,0.33206941347355695
0.06604864803547511,0.08213188383632002,0.04278929822547441,1.1513031848137067,0.3490291096236126
0.07177244255647197,0.08807702192711941,0.04439495411007163,1.1559430602497465,0.3661060157983929
0.07771497610108985,0.09422484154761629,0.04596901101576081,1.1600336711907944,0.3832958865020229
0.08387321321781982,0.10057329433508154,0.04751010918114642,1.1636291322658392,0.40059682754122156
0.09024400827357337,0.1071201350927918,0.04901689779709913,1.1667921835767072,0.41801247770869726
0.09682410706047434,0.11386293668275517,0.050488040290714,1.1695604795336607,0.43554832470716587
0.10361014845811156,0.12079910280304434,0.051922219600995446,1.1719770218154455,0.4532125607166692
